 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 187        91       true    1.77528296e+01    8.88178420e-16     142.2        106.0  
 188        37      false    1.05979739e+03    5.88405220e-02      86.0         59.0  
 189        50       true    1.15898697e+03    7.77156117e-16      73.1         54.1  
 190        88       true    2.07597363e+01    7.21644966e-16     136.0        103.0  
 191        51       true    1.76253279e+01    9.99200722e-16      74.7         55.7  
 192        60       true    1.04384984e+03    3.33066907e-16      90.3         68.0  
 193        33       true    1.24460004e+03    6.16395823e-13      49.0         37.0  
 194        82       true    1.82188571e+01    7.77156117e-16     123.0         93.0  
 195       256       true    2.10602524e+01    7.77156117e-16     402.7        301.4  
 196       124      false    3.09184160e+02    9.08845385e-04     167.3        115.3  
 197       118       true    1.70951939e+01    5.28732613e-12     191.1        144.3  
 198        82       true    1.56420585e+01    6.66133815e-16     119.3         88.3  
 199        71       true    1.83696445e+01    7.77156117e-16     135.5         84.6  
 200        25      false    1.01941621e+03    1.45403452e-02      47.0         37.0  
 201       105       true    1.69252888e+01    8.88178420e-16     175.5        134.5  
 202       108       true    1.86846259e+01    6.66133815e-16     166.3        124.3  
 203       117       true    1.90793617e+01    2.17603713e-14     174.0        127.0  
 204        25       true    1.07948232e+03    5.55111512e-16      34.6         25.6  
 205       163       true    1.68969022e+01    7.77156117e-16     255.0        188.0  
 206        63       true    1.70060782e+01    4.56451543e-12      99.9         75.9  
 207       151       true    2.10874472e+01    3.77364806e-13     224.2        165.0  
 208        66       true    1.96264799e+01    7.77156117e-16     101.0         76.0  
 209       108       true    2.43321954e+01    2.23709939e-13     171.6        126.3  
 210        67       true    1.87603367e+01    2.59600397e-11     112.9         86.9  
 211        68       true    1.72067423e+01    6.66133815e-16     108.0         81.0  
 212        55       true    1.79292000e+01    1.07358566e-13      78.2         57.2  
 213       115       true    1.89704938e+01    8.88178420e-16     198.0        153.0  
 214       109       true    1.83443755e+01    5.21804822e-15     165.7        121.7  
 215        95       true    1.96652485e+01    1.01307851e-15     141.0        104.0  
 216        32      false    1.17329379e+03    6.39980135e-02      43.0         31.0  
 217       137       true    2.18069276e+01    5.55111512e-16     224.9        172.8  
 218       198       true    2.21056777e+01    5.55111512e-16     308.4        228.1  
 219        81       true    1.82249448e+01    4.21884749e-15     118.9         85.9  
 220        50       true    1.64826853e+01    6.66133815e-16      67.1         49.1  
 221        29      false    9.63373788e+02    9.19385061e-03      69.0         46.0  
 222        56       true    1.70389453e+01    8.43769499e-15      87.3         67.1  
 223        74       true    1.77372798e+01    6.66133815e-16     112.1         84.1  
 224        43      false    1.25543734e+03    2.36589008e-02      86.9         65.9  
 225        25      false    1.02812374e+03    6.45799661e-03      52.7         38.7  
 226        37      false    9.14617520e+02    1.29805620e-02      72.3         36.1  
 227       175       true    2.61601730e+01    7.21644966e-16     277.0        204.0  
 228        70       true    1.66991175e+01    7.77156117e-16     111.2         84.2  
 229       141       true    2.66813088e+01    6.66133815e-16     220.9        161.9  
 230        66       true    1.77578294e+01    7.77156117e-16     100.0         75.0  
 231       103       true    1.76031834e+01    5.82867088e-16     152.7        114.7  
 232        20      false    1.27623182e+03    4.70427375e-02      38.0         30.0  
 233        20      false    1.24445478e+03    3.36145734e-02      37.0         28.0  
 234       101       true    1.87207998e+01    8.88178420e-16     162.0        120.0  
 235        93       true    1.64623621e+01    6.66133815e-16     139.0        104.0  
 236        36      false    1.03404375e+03    2.57791805e-02      52.0         37.0  
 237        85       true    1.66835389e+01    7.77156117e-16     116.2         83.2  
 238       145       true    2.65569100e+01    7.77156117e-16     234.2        170.2  
 239        15      false    9.04758776e+02    2.15384361e-02      33.0         24.0  
 240        30       true    1.07675462e+03    5.13200593e-14      46.0         35.0  
 241       115      false    4.89295335e+02    1.24691392e-03     172.0        120.0  
 242        96       true    1.90449295e+01    1.52655666e-15     152.1        114.1  
 243       118       true    2.18851907e+01    7.21644966e-16     195.1        151.1  
 244        27      false    9.41376478e+02    7.67704357e-03      35.0         24.0  
 245       141       true    1.95062256e+01    6.66133815e-16     207.6        154.6  
 246        66       true    1.82925143e+01    6.66133815e-16      94.1         68.1  
 247        53       true    1.70658650e+01    8.88178420e-16      74.0         55.0  
 248        22      false    1.26742364e+03    2.80409937e-02      37.0         22.0  
 249       129       true    2.00001468e+01    2.60347299e-14     187.6        140.6  
 250       127       true    1.61252066e+01    7.77156117e-16     203.1        155.1  
 251        16      false    1.27690570e+03    4.26778262e-02      30.2         24.0  
 252       106       true    1.73868105e+01    3.31509820e-12     165.5        124.5  
 253        72       true    1.71420788e+01    7.77156117e-16     111.0         83.0  
 254        90       true    1.66881428e+01    8.60422844e-16     144.7        109.7  
 255       105       true    1.95464545e+01    8.04911693e-16     158.1        116.1  
 256       112       true    1.73207594e+01    6.66133815e-16     174.3        131.3  
 257       113       true    1.63541359e+01    5.12367926e-13     156.0        110.0  
 258        32      false    1.25272897e+03    1.58381917e-02      53.0         30.0  
 259        68       true    1.65240174e+01    6.10622664e-16     109.1         83.1  
 260       251       true    2.28628938e+01    8.46545056e-16     361.2        259.2  
 261        66       true    1.68514545e+01    8.88178420e-16     100.1         75.1  
 262        41       true    1.02891072e+03    3.33066907e-16      54.0         39.0  
 263       312       true    1.85347505e+01    2.99926750e-13     526.1        396.0  
 264        83       true    1.68509229e+01    7.77156117e-16     131.0        100.0  
 265        17      false    7.62899811e+02    1.75711114e-02      28.2         21.2  
 266       164       true    1.71033805e+01    8.04911693e-16     261.2        199.1  
 267       105       true    1.74320333e+01    7.77156117e-16     176.0        136.8  
 268       102       true    2.06692646e+01    6.10622664e-16     156.1        118.1  
 269        24      false    1.21797116e+03    1.69310508e-02      53.0         35.0  
 270        35      false    1.12444618e+03    2.20502929e-02      49.0         34.0  
 271        77       true    1.76701471e+01    7.77156117e-16     125.2         96.2  
 272        85       true    1.80088466e+01    8.04911693e-16     127.0         95.0  
 273        75       true    1.64942194e+01    6.66133815e-16     122.3         94.3  
 274       151       true    1.90345265e+01    8.88178420e-16     252.9        189.9  
 275        86       true    1.62779193e+01    3.64658304e-12     138.1        101.1  
 276        75       true    1.65731581e+01    4.98490138e-14     119.0         90.0  
 277        66       true    1.84341733e+01    1.02950981e-12      91.0         65.0  
 278        99       true    1.76131055e+01    6.66133815e-16     149.1        111.1  
 279        26      false    1.06176927e+03    2.97090977e-02      35.0         24.0  
 280        94       true    2.03844504e+01    7.77156117e-16     155.5        118.8  
 281       112       true    1.97654352e+01    6.66133815e-16     174.5        133.5  
 282        58       true    1.80260227e+01    8.77409256e-13      96.9         74.9  
 283        85       true    2.30570581e+01    7.77156117e-16     136.6        103.6  
 284       213       true    1.89709227e+01    8.32667268e-16     326.8        240.8  
 285        28      false    1.22831301e+03    1.59977351e-02      57.0         34.0  
 286        66       true    1.64394003e+01    7.77156117e-16      97.0         72.0  
 287       100       true    1.75521667e+01    1.88737914e-15     169.6        132.6  
 288        84       true    1.69950862e+01    6.66133815e-16     128.0         96.0  
 289        68       true    1.15691757e+03    1.11022302e-15      91.2         66.2  
 290        71       true    1.73500778e+01    6.66133815e-16     110.0         83.0  
