 seed  iterations  status     objective           primal        wall (ms)   solver(ms)  
 338         2      false    7.71314021e+01    4.35603703e+02     3224.3          0.0  
 339         6       true    7.81892047e+01    2.33678997e+03     5579.0          0.0  
 340         2       true    7.65810905e+01    4.62234615e+02     2989.9          0.0  
 341         2      false    8.13672066e+01    6.85591406e+02     2535.5          0.0  
 342       301       true    3.50405909e-02    5.40633965e+06     94080.7          0.0  
 343         4      false    8.02468728e+01    1.72152337e+03     5246.5          0.0  
 344         3      false    7.76215771e+01    7.01668533e+02     3768.0          0.0  
 345         7      false    7.84337082e+01    1.83004103e+03     7624.8          0.0  
 346         3      false    8.00835843e+01    5.67780052e+02     4005.6          0.0  
 347         3      false    8.10288395e+01    9.12779625e+02     3560.1          0.0  
 348         3      false    7.83006891e+01    7.81025116e+02     5727.2          0.0  
 349         2       true    8.09241632e+01    4.25179662e+02     2866.5          0.0  
 350         4      false    7.92015032e+01    6.20982851e+02     4555.1          0.0  
 351         3      false    7.78119362e+01    5.71850519e+02     4133.8          0.0  
 352       302       true    2.00695526e-01    1.72604921e+07     100869.4          0.0  
 353         2       true    7.87862989e+01    4.25486377e+02     2867.4          0.0  
 354         2      false    7.82937238e+01    4.19083958e+02     3138.6          0.0  
 355         7       true    8.01069368e+01    2.13957791e+03     6463.9          0.0  
 356         3      false    8.02878242e+01    7.64082277e+02     4296.3          0.0  
 357         3      false    7.74499633e+01    5.10124213e+02     4293.5          0.0  
 358         3      false    7.86826960e+01    6.57580864e+02     3908.1          0.0  
 359         2      false    7.66919331e+01    7.72320396e+02     2944.4          0.0  
 360         2       true    7.85116721e+01    6.47016584e+02     2612.1          0.0  
 361         3      false    7.79205528e+01    7.96604813e+02     3516.1          0.0  
 362         5       true    7.65049338e+01    1.33894482e+03     5391.2          0.0  
 363         3      false    7.84140652e+01    7.50611174e+02     4162.7          0.0  
 364        56       true    2.62628741e-02    4.34445090e+02     17830.6          0.0  
 365         4       true    7.85873604e+01    9.99539203e+02     4485.1          0.0  
 366         2      false    7.92906307e+01    3.88391973e+02     3152.7          0.0  
 367         3       true    8.03907762e+01    8.19265308e+02     3575.0          0.0  
 368         2       true    7.73823793e+01    4.70371324e+02     2851.6          0.0  
 369         2      false    8.11958758e+01    3.86865357e+02     3204.1          0.0  
 370       218       true    9.89215477e-02    7.13778783e+02     68963.4          0.0  
 371         5      false    7.70963661e+01    3.06856843e+03     5356.8          0.0  
 372         8      false    7.77311109e+01    2.80816795e+03     7786.1          0.0  
 373         3      false    7.82621457e+01    6.99206634e+02     4085.7          0.0  
 374         5      false    8.12026599e+01    1.31828533e+03     5741.0          0.0  
 375         2       true    7.90570943e+01    7.91538864e+02     2547.0          0.0  
 376         3      false    8.06827318e+01    4.89269356e+02     4018.0          0.0  
 377       149       true    2.55813203e-01    1.11326666e+03     50370.7          0.0  
 378         7       true    7.94835940e+01    2.63205101e+03     6359.2          0.0  
 379         3       true    7.84904711e+01    8.05373482e+02     3680.9          0.0  
 380         2       true    1.03357928e-11    2.82226321e+02     1155.6          0.0  
